"regionname","date","cases"
"Singapore",2021-05-17,61613
"Taiwan",2021-05-17,2017
"Costa Rica",2021-05-18,290920
"Estonia",2021-05-18,127500
"Guatemala",2021-05-18,242784
"Ireland",2021-05-18,256450
"Panama",2021-05-18,371684
"Singapore",2021-05-18,61651
"Taiwan",2021-05-18,2260
"Costa Rica",2021-05-19,293820
"Estonia",2021-05-19,127757
"Guatemala",2021-05-19,243833
"Ireland",2021-05-19,256976
"Panama",2021-05-19,372221
"Singapore",2021-05-19,61689
"Taiwan",2021-05-19,2533
"Costa Rica",2021-05-20,296632
"Estonia",2021-05-20,128084
"Guatemala",2021-05-20,245247
"Ireland",2021-05-20,257446
"Panama",2021-05-20,372800
"Singapore",2021-05-20,61730
"Taiwan",2021-05-20,2825
"Costa Rica",2021-05-21,299219
"Estonia",2021-05-21,128309
"Guatemala",2021-05-21,246156
"Ireland",2021-05-21,257979
"Panama",2021-05-21,373308
"Singapore",2021-05-21,61770
"Taiwan",2021-05-21,3139
"Costa Rica",2021-05-22,299219
"Estonia",2021-05-22,128489
"Guatemala",2021-05-22,247106
"Ireland",2021-05-22,258363
"Panama",2021-05-22,373774
"Singapore",2021-05-22,61799
"Taiwan",2021-05-22,3862
"Costa Rica",2021-05-23,299219
"Estonia",2021-05-23,128592
"Guatemala",2021-05-23,247454
"Ireland",2021-05-23,258810
"Panama",2021-05-23,374121
"Singapore",2021-05-23,61824
"Taiwan",2021-05-23,4322
"Costa Rica",2021-05-24,304529
"Estonia",2021-05-24,128669
"Guatemala",2021-05-24,247644
"Ireland",2021-05-24,259159
"Panama",2021-05-24,374356
"Singapore",2021-05-24,61860
"Taiwan",2021-05-24,4917
"Costa Rica",2021-05-25,306899
"Estonia",2021-05-25,128829
"Guatemala",2021-05-25,248824
"Ireland",2021-05-25,259512
"Panama",2021-05-25,374937
"Singapore",2021-05-25,61890
"Taiwan",2021-05-25,5456
"Costa Rica",2021-05-26,309486
"Estonia",2021-05-26,129014
"Guatemala",2021-05-26,250296
"Ireland",2021-05-26,259957
"Panama",2021-05-26,375600
"Singapore",2021-05-26,61916
"Taiwan",2021-05-26,6091
"Costa Rica",2021-05-27,311922
"Estonia",2021-05-27,129158
"Guatemala",2021-05-27,251336
"Ireland",2021-05-27,260389
"Panama",2021-05-27,376237
"Singapore",2021-05-27,61940
"Taiwan",2021-05-27,6761
"Costa Rica",2021-05-28,314102
"Estonia",2021-05-28,129297
"Guatemala",2021-05-28,252929
"Ireland",2021-05-28,260850
"Panama",2021-05-28,376854
"Singapore",2021-05-28,61970
"Taiwan",2021-05-28,7315
"Costa Rica",2021-05-29,314102
"Estonia",2021-05-29,129424
"Guatemala",2021-05-29,253837
"Ireland",2021-05-29,261306
"Panama",2021-05-29,377428
"Singapore",2021-05-29,62003
"Taiwan",2021-05-29,7806
"Costa Rica",2021-05-30,314102
"Estonia",2021-05-30,129486
"Guatemala",2021-05-30,254225
"Ireland",2021-05-30,261673
"Panama",2021-05-30,377776
"Singapore",2021-05-30,62028
"Taiwan",2021-05-30,8160
"Costa Rica",2021-05-31,318986
"Estonia",2021-05-31,129544
"Guatemala",2021-05-31,254417
"Ireland",2021-05-31,262043
"Panama",2021-05-31,378097
"Singapore",2021-05-31,62051
"Taiwan",2021-05-31,8511
"Costa Rica",2021-06-01,321279
"Estonia",2021-06-01,129674
"Guatemala",2021-06-01,255833
"Ireland",2021-06-01,262380
"Panama",2021-06-01,378828
"Singapore",2021-06-01,62069
"Taiwan",2021-06-01,8842
"Costa Rica",2021-06-02,323598
"Estonia",2021-06-02,129804
"Guatemala",2021-06-02,257167
"Ireland",2021-06-02,262787
"Panama",2021-06-02,379506
"Singapore",2021-06-02,62100
"Taiwan",2021-06-02,9389
"Costa Rica",2021-06-03,325779
"Estonia",2021-06-03,129909
"Guatemala",2021-06-03,258633
"Ireland",2021-06-03,263252
"Panama",2021-06-03,380207
"Singapore",2021-06-03,62145
"Taiwan",2021-06-03,9974
"Costa Rica",2021-06-04,327979
"Estonia",2021-06-04,130005
"Guatemala",2021-06-04,259954
"Ireland",2021-06-04,263769
"Panama",2021-06-04,381122
"Singapore",2021-06-04,62158
"Taiwan",2021-06-04,10446
"Costa Rica",2021-06-05,327979
"Estonia",2021-06-05,130068
"Guatemala",2021-06-05,261392
"Ireland",2021-06-05,264185
"Panama",2021-06-05,381949
"Singapore",2021-06-05,62176
"Taiwan",2021-06-05,10956
"Costa Rica",2021-06-06,327979
"Estonia",2021-06-06,130119
"Guatemala",2021-06-06,261958
"Ireland",2021-06-06,264498
"Panama",2021-06-06,382475
"Singapore",2021-06-06,62196
"Taiwan",2021-06-06,11298
"Costa Rica",2021-06-07,331920
"Estonia",2021-06-07,130156
"Guatemala",2021-06-07,262255
"Ireland",2021-06-07,264875
"Panama",2021-06-07,382851
"Singapore",2021-06-07,62210
"Taiwan",2021-06-07,11491
"Costa Rica",2021-06-08,333820
"Estonia",2021-06-08,130242
"Guatemala",2021-06-08,263836
"Ireland",2021-06-08,265114
"Panama",2021-06-08,383733
"Singapore",2021-06-08,62219
"Taiwan",2021-06-08,11694
"Costa Rica",2021-06-09,336007
"Estonia",2021-06-09,130310
"Guatemala",2021-06-09,265662
"Ireland",2021-06-09,265341
"Panama",2021-06-09,384512
"Singapore",2021-06-09,62223
"Taiwan",2021-06-09,11968
"Costa Rica",2021-06-10,338048
"Estonia",2021-06-10,130364
"Guatemala",2021-06-10,267447
"Ireland",2021-06-10,265739
"Panama",2021-06-10,385353
"Singapore",2021-06-10,62236
"Taiwan",2021-06-10,12222
"Costa Rica",2021-06-11,339900
"Estonia",2021-06-11,130418
"Guatemala",2021-06-11,269308
"Ireland",2021-06-11,266058
"Panama",2021-06-11,386269
"Singapore",2021-06-11,62245
"Taiwan",2021-06-11,12500
"Costa Rica",2021-06-12,339900
"Estonia",2021-06-12,130473
"Guatemala",2021-06-12,271131
"Ireland",2021-06-12,266489
"Panama",2021-06-12,387127
"Singapore",2021-06-12,62263
"Taiwan",2021-06-12,12746
"Costa Rica",2021-06-13,339900
"Estonia",2021-06-13,130510
"Guatemala",2021-06-13,271703
"Ireland",2021-06-13,266804
"Panama",2021-06-13,387842
"Singapore",2021-06-13,62276
"Taiwan",2021-06-13,12921
"Costa Rica",2021-06-14,343604
"Estonia",2021-06-14,130538
"Guatemala",2021-06-14,271990
"Ireland",2021-06-14,267006
"Panama",2021-06-14,388325
"Singapore",2021-06-14,62301
"Taiwan",2021-06-14,13106
"Costa Rica",2021-06-15,345312
"Estonia",2021-06-15,130599
"Guatemala",2021-06-15,273730
"Ireland",2021-06-15,267289
"Panama",2021-06-15,389173
"Singapore",2021-06-15,62315
"Taiwan",2021-06-15,13241
"Costa Rica",2021-06-16,347157
"Estonia",2021-06-16,130658
"Guatemala",2021-06-16,275202
"Ireland",2021-06-16,267576
"Panama",2021-06-16,390221
"Singapore",2021-06-16,62339
"Taiwan",2021-06-16,13409
"Costa Rica",2021-06-17,349026
"Estonia",2021-06-17,130695
"Guatemala",2021-06-17,276927
"Ireland",2021-06-17,267949
"Panama",2021-06-17,391190
"Singapore",2021-06-17,62366
"Taiwan",2021-06-17,13584
"Costa Rica",2021-06-18,350630
"Estonia",2021-06-18,130751
"Guatemala",2021-06-18,278409
"Ireland",2021-06-18,268251
"Panama",2021-06-18,392166
"Singapore",2021-06-18,62382
"Taiwan",2021-06-18,13771
"Costa Rica",2021-06-19,350630
"Estonia",2021-06-19,130781
"Guatemala",2021-06-19,279947
"Ireland",2021-06-19,268644
"Panama",2021-06-19,393144
"Singapore",2021-06-19,62403
"Taiwan",2021-06-19,13896
"Costa Rica",2021-06-20,350630
"Estonia",2021-06-20,130806
"Guatemala",2021-06-20,280507
"Ireland",2021-06-20,269037
"Panama",2021-06-20,393727
"Singapore",2021-06-20,62414
"Taiwan",2021-06-20,14005
"Costa Rica",2021-06-21,354095
"Estonia",2021-06-21,130818
"Guatemala",2021-06-21,280854
"Ireland",2021-06-21,269321
"Panama",2021-06-21,394241
"Singapore",2021-06-21,62430
"Taiwan",2021-06-21,14080
"Costa Rica",2021-06-22,355620
"Estonia",2021-06-22,130855
"Guatemala",2021-06-22,282713
"Ireland",2021-06-22,269495
"Panama",2021-06-22,395449
"Singapore",2021-06-22,62448
"Taiwan",2021-06-22,14157
"Costa Rica",2021-06-23,357523
"Estonia",2021-06-23,130880
"Guatemala",2021-06-23,284741
"Ireland",2021-06-23,269793
"Panama",2021-06-23,396526
"Singapore",2021-06-23,62470
"Taiwan",2021-06-23,14260
"Costa Rica",2021-06-24,359266
"Estonia",2021-06-24,130898
"Guatemala",2021-06-24,286708
"Ireland",2021-06-24,270097
"Panama",2021-06-24,397727
"Singapore",2021-06-24,62493
"Taiwan",2021-06-24,14389
"Costa Rica",2021-06-25,361005
"Estonia",2021-06-25,130908
"Guatemala",2021-06-25,288987
"Ireland",2021-06-25,270477
"Panama",2021-06-25,398820
"Singapore",2021-06-25,62513
"Taiwan",2021-06-25,14465
"Costa Rica",2021-06-26,361005
"Estonia",2021-06-26,130941
"Guatemala",2021-06-26,290852
"Ireland",2021-06-26,270920
"Panama",2021-06-26,399877
"Singapore",2021-06-26,62530
"Taiwan",2021-06-26,14545
"Costa Rica",2021-06-27,361005
"Estonia",2021-06-27,130968
"Guatemala",2021-06-27,291595
"Ireland",2021-06-27,271260
"Panama",2021-06-27,400666
"Singapore",2021-06-27,62544
"Taiwan",2021-06-27,14634
"Costa Rica",2021-06-28,364304
"Estonia",2021-06-28,130983
"Guatemala",2021-06-28,291977
"Ireland",2021-06-28,271589
"Panama",2021-06-28,401332
"Singapore",2021-06-28,62553
"Taiwan",2021-06-28,14694
"Costa Rica",2021-06-29,366161
"Estonia",2021-06-29,131028
"Guatemala",2021-06-29,292674
"Ireland",2021-06-29,271931
"Panama",2021-06-29,402581
"Singapore",2021-06-29,62563
"Taiwan",2021-06-29,14748
"Costa Rica",2021-06-30,367938
"Estonia",2021-06-30,131064
"Guatemala",2021-06-30,293583
"Ireland",2021-06-30,271908
"Panama",2021-06-30,403778
"Singapore",2021-06-30,62579
"Taiwan",2021-06-30,14804
"Costa Rica",2021-07-01,369540
"Estonia",2021-07-01,131085
"Guatemala",2021-07-01,296438
"Ireland",2021-07-01,272784
"Panama",2021-07-01,404983
"Singapore",2021-07-01,62589
"Taiwan",2021-07-01,14853
"Costa Rica",2021-07-02,371206
"Estonia",2021-07-02,131123
"Guatemala",2021-07-02,298904
"Ireland",2021-07-02,273296
"Panama",2021-07-02,406013
"Singapore",2021-07-02,62599
"Taiwan",2021-07-02,14911
"Costa Rica",2021-07-03,371206
"Estonia",2021-07-03,131161
"Guatemala",2021-07-03,301189
"Ireland",2021-07-03,273744
"Panama",2021-07-03,407330
"Singapore",2021-07-03,62606
"Taiwan",2021-07-03,14991
"Costa Rica",2021-07-04,371206
"Estonia",2021-07-04,131188
"Guatemala",2021-07-04,302012
"Ireland",2021-07-04,274306
"Panama",2021-07-04,408123
"Singapore",2021-07-04,62617
"Taiwan",2021-07-04,15030
"Costa Rica",2021-07-05,374324
"Estonia",2021-07-05,131207
"Guatemala",2021-07-05,302534
"Ireland",2021-07-05,274641
"Panama",2021-07-05,408728
"Singapore",2021-07-05,62630
"Taiwan",2021-07-05,15061
"Costa Rica",2021-07-06,375812
"Estonia",2021-07-06,131257
"Guatemala",2021-07-06,305319
"Ireland",2021-07-06,275038
"Panama",2021-07-06,410004
"Singapore",2021-07-06,62640
"Taiwan",2021-07-06,15088
"Costa Rica",2021-07-07,377091
"Estonia",2021-07-07,131299
"Guatemala",2021-07-07,308273
"Ireland",2021-07-07,275571
"Panama",2021-07-07,411226
"Singapore",2021-07-07,62652
"Taiwan",2021-07-07,15128
"Costa Rica",2021-07-08,378938
"Estonia",2021-07-08,131357
"Guatemala",2021-07-08,311342
"Ireland",2021-07-08,276104
"Panama",2021-07-08,412466
"Singapore",2021-07-08,62668
"Taiwan",2021-07-08,15149
"Costa Rica",2021-07-09,380482
"Estonia",2021-07-09,131396
"Guatemala",2021-07-09,314302
"Ireland",2021-07-09,276735
"Panama",2021-07-09,413626
"Singapore",2021-07-09,62678
"Taiwan",2021-07-09,15185
"Costa Rica",2021-07-10,380482
"Estonia",2021-07-10,131460
"Guatemala",2021-07-10,317311
"Ireland",2021-07-10,277316
"Panama",2021-07-10,414647
"Singapore",2021-07-10,62684
"Taiwan",2021-07-10,15218
"Costa Rica",2021-07-11,380482
"Estonia",2021-07-11,131487
"Guatemala",2021-07-11,318541
"Ireland",2021-07-11,277892
"Panama",2021-07-11,415480
"Singapore",2021-07-11,62692
"Taiwan",2021-07-11,15249
"Costa Rica",2021-07-12,380482
"Estonia",2021-07-12,131508
"Guatemala",2021-07-12,319157
"Ireland",2021-07-12,278464
"Panama",2021-07-12,416232
"Singapore",2021-07-12,62718
"Taiwan",2021-07-12,15273
"Costa Rica",2021-07-13,385069
"Estonia",2021-07-13,131562
"Guatemala",2021-07-13,322120
"Ireland",2021-07-13,279053
"Panama",2021-07-13,417087
"Singapore",2021-07-13,62744
"Taiwan",2021-07-13,15302
"Costa Rica",2021-07-14,386722
"Estonia",2021-07-14,131618
"Guatemala",2021-07-14,325024
"Ireland",2021-07-14,279790
"Panama",2021-07-14,418604
"Singapore",2021-07-14,62804
"Taiwan",2021-07-14,15328
"Costa Rica",2021-07-15,388298
"Estonia",2021-07-15,131681
"Guatemala",2021-07-15,327755
"Ireland",2021-07-15,280784
"Panama",2021-07-15,419829
"Singapore",2021-07-15,62852
"Taiwan",2021-07-15,15346
"Costa Rica",2021-07-16,389798
"Estonia",2021-07-16,131743
"Guatemala",2021-07-16,330651
"Ireland",2021-07-16,281954
"Panama",2021-07-16,420916
"Singapore",2021-07-16,62913
"Taiwan",2021-07-16,15378
"Costa Rica",2021-07-17,389798
"Estonia",2021-07-17,131807
"Guatemala",2021-07-17,333126
"Ireland",2021-07-17,283331
"Panama",2021-07-17,421957
"Singapore",2021-07-17,62981
"Taiwan",2021-07-17,15390
"Costa Rica",2021-07-18,389798
"Estonia",2021-07-18,131848
"Guatemala",2021-07-18,333827
"Ireland",2021-07-18,284510
"Panama",2021-07-18,422678
"Singapore",2021-07-18,63073
"Taiwan",2021-07-18,15408
"Costa Rica",2021-07-19,392781
"Estonia",2021-07-19,131882
"Guatemala",2021-07-19,334375
"Ireland",2021-07-19,285581
"Panama",2021-07-19,423366
"Singapore",2021-07-19,63245
"Taiwan",2021-07-19,15429
"Costa Rica",2021-07-20,394135
"Estonia",2021-07-20,131963
"Guatemala",2021-07-20,337762
"Ireland",2021-07-20,286691
"Panama",2021-07-20,424455
"Singapore",2021-07-20,63440
"Taiwan",2021-07-20,15453
"Costa Rica",2021-07-21,395667
"Estonia",2021-07-21,132059
"Guatemala",2021-07-21,340857
"Ireland",2021-07-21,287951
"Panama",2021-07-21,425599
"Singapore",2021-07-21,63621
"Taiwan",2021-07-21,15478
"Costa Rica",2021-07-22,397469
"Estonia",2021-07-22,132179
"Guatemala",2021-07-22,344221
"Ireland",2021-07-22,289139
"Panama",2021-07-22,426849
"Singapore",2021-07-22,63791
"Taiwan",2021-07-22,15511
"Costa Rica",2021-07-23,398608
"Estonia",2021-07-23,132262
"Guatemala",2021-07-23,347496
"Ireland",2021-07-23,290525
"Panama",2021-07-23,427987
"Singapore",2021-07-23,63924
"Taiwan",2021-07-23,15535
"Costa Rica",2021-07-24,398608
"Estonia",2021-07-24,132368
"Guatemala",2021-07-24,350816
"Ireland",2021-07-24,291870
"Panama",2021-07-24,429083
"Singapore",2021-07-24,64054
"Taiwan",2021-07-24,15558
"Costa Rica",2021-07-25,398608
"Estonia",2021-07-25,132458
"Guatemala",2021-07-25,352088
"Ireland",2021-07-25,292996
"Panama",2021-07-25,429949
"Singapore",2021-07-25,64179
"Taiwan",2021-07-25,15571
"Costa Rica",2021-07-26,398608
"Estonia",2021-07-26,132524
"Guatemala",2021-07-26,352584
"Ireland",2021-07-26,294272
"Panama",2021-07-26,430444
"Singapore",2021-07-26,64314
"Taiwan",2021-07-26,15582
"Costa Rica",2021-07-27,402044
"Estonia",2021-07-27,132717
"Guatemala",2021-07-27,355223
"Ireland",2021-07-27,295386
"Panama",2021-07-27,431554
"Singapore",2021-07-27,64453
"Taiwan",2021-07-27,15599
"Costa Rica",2021-07-28,403511
"Estonia",2021-07-28,132891
"Guatemala",2021-07-28,358798
"Ireland",2021-07-28,296687
"Panama",2021-07-28,432523
"Singapore",2021-07-28,64589
"Taiwan",2021-07-28,15619
"Costa Rica",2021-07-29,405206
"Estonia",2021-07-29,133111
"Guatemala",2021-07-29,362134
"Ireland",2021-07-29,298048
"Panama",2021-07-29,433545
"Singapore",2021-07-29,64722
"Taiwan",2021-07-29,15637
"Costa Rica",2021-07-30,406814
"Estonia",2021-07-30,133308
"Guatemala",2021-07-30,365528
"Ireland",2021-07-30,299549
"Panama",2021-07-30,434460
"Singapore",2021-07-30,64861
"Taiwan",2021-07-30,15662
"Costa Rica",2021-07-31,406814
"Estonia",2021-07-31,133557
"Guatemala",2021-07-31,368484
"Ireland",2021-07-31,300976
"Panama",2021-07-31,435655
"Singapore",2021-07-31,64981
"Taiwan",2021-07-31,15674
"Costa Rica",2021-08-01,406814
"Estonia",2021-08-01,133685
"Guatemala",2021-08-01,369626
"Ireland",2021-08-01,302074
"Panama",2021-08-01,436475
"Singapore",2021-08-01,65102
"Taiwan",2021-08-01,15688
"Costa Rica",2021-08-02,406814
"Estonia",2021-08-02,133771
"Guatemala",2021-08-02,370258
"Ireland",2021-08-02,303426
"Panama",2021-08-02,436812
"Singapore",2021-08-02,65213
"Taiwan",2021-08-02,15702
"Costa Rica",2021-08-03,411123
"Estonia",2021-08-03,133978
"Guatemala",2021-08-03,373047
"Ireland",2021-08-03,304310
"Panama",2021-08-03,437744
"Singapore",2021-08-03,65315
"Taiwan",2021-08-03,15721
"Costa Rica",2021-08-04,412918
"Estonia",2021-08-04,134221
"Guatemala",2021-08-04,377446
"Ireland",2021-08-04,305527
"Panama",2021-08-04,438781
"Singapore",2021-08-04,65410
"Taiwan",2021-08-04,15742
"Costa Rica",2021-08-05,414745
"Estonia",2021-08-05,134479
"Guatemala",2021-08-05,381514
"Ireland",2021-08-05,307019
"Panama",2021-08-05,439599
"Singapore",2021-08-05,65508
"Taiwan",2021-08-05,15753
"Costa Rica",2021-08-06,416677
"Estonia",2021-08-06,134720
"Guatemala",2021-08-06,385512
"Ireland",2021-08-06,308800
"Panama",2021-08-06,439599
"Singapore",2021-08-06,65605
"Taiwan",2021-08-06,15765
"Costa Rica",2021-08-07,416677
"Estonia",2021-08-07,134950
"Guatemala",2021-08-07,389510
"Ireland",2021-08-07,310628
"Panama",2021-08-07,441316
"Singapore",2021-08-07,65686
"Taiwan",2021-08-07,15775
"Costa Rica",2021-08-08,416677
"Estonia",2021-08-08,135076
"Guatemala",2021-08-08,390514
"Ireland",2021-08-08,312465
"Panama",2021-08-08,442295
"Singapore",2021-08-08,65764
"Taiwan",2021-08-08,15782
"Costa Rica",2021-08-09,420462
"Estonia",2021-08-09,135223
"Guatemala",2021-08-09,391118
"Ireland",2021-08-09,313876
"Panama",2021-08-09,442818
"Singapore",2021-08-09,65836
"Taiwan",2021-08-09,15790
"Costa Rica",2021-08-10,422344
"Estonia",2021-08-10,135512
"Guatemala",2021-08-10,394372
"Ireland",2021-08-10,315385
"Panama",2021-08-10,443718
"Singapore",2021-08-10,65836
"Taiwan",2021-08-10,15798
"Costa Rica",2021-08-11,424472
"Estonia",2021-08-11,135856
"Guatemala",2021-08-11,398990
"Ireland",2021-08-11,317204
"Panama",2021-08-11,444695
"Singapore",2021-08-11,65953
"Taiwan",2021-08-11,15814
"Costa Rica",2021-08-12,426474
"Estonia",2021-08-12,136228
"Guatemala",2021-08-12,403348
"Ireland",2021-08-12,318937
"Panama",2021-08-12,445651
"Singapore",2021-08-12,66012
"Taiwan",2021-08-12,15820
"Costa Rica",2021-08-13,428295
"Estonia",2021-08-13,136500
"Guatemala",2021-08-13,407564
"Ireland",2021-08-13,320915
"Panama",2021-08-13,446409
"Singapore",2021-08-13,66061
"Taiwan",2021-08-13,15836
"Costa Rica",2021-08-14,428295
"Estonia",2021-08-14,136790
"Guatemala",2021-08-14,411731
"Ireland",2021-08-14,322989
"Panama",2021-08-14,447261
"Singapore",2021-08-14,66119
"Taiwan",2021-08-14,15843
"Costa Rica",2021-08-15,428295
"Estonia",2021-08-15,136992
"Guatemala",2021-08-15,413040
"Ireland",2021-08-15,324747
"Panama",2021-08-15,447824
"Singapore",2021-08-15,66172
"Taiwan",2021-08-15,15852
"Costa Rica",2021-08-16,432149
"Estonia",2021-08-16,137155
"Guatemala",2021-08-16,413797
"Ireland",2021-08-16,326188
"Panama",2021-08-16,448268
"Singapore",2021-08-16,66225
"Taiwan",2021-08-16,15862
"Costa Rica",2021-08-17,434081
"Estonia",2021-08-17,137514
"Guatemala",2021-08-17,417620
"Ireland",2021-08-17,327684
"Panama",2021-08-17,448924
"Singapore",2021-08-17,66281
"Taiwan",2021-08-17,15880
"Costa Rica",2021-08-18,436276
"Estonia",2021-08-18,137800
"Guatemala",2021-08-18,422270
"Ireland",2021-08-18,329388
"Panama",2021-08-18,449762
"Singapore",2021-08-18,66334
"Taiwan",2021-08-18,15891
"Costa Rica",2021-08-19,438587
"Estonia",2021-08-19,138157
"Guatemala",2021-08-19,428096
"Ireland",2021-08-19,331206
"Panama",2021-08-19,450624
"Singapore",2021-08-19,66366
"Taiwan",2021-08-19,15897
"Costa Rica",2021-08-20,440647
"Estonia",2021-08-20,138488
"Guatemala",2021-08-20,433339
"Ireland",2021-08-20,333304
"Panama",2021-08-20,451293
"Singapore",2021-08-20,66406
"Taiwan",2021-08-20,15906
"Costa Rica",2021-08-21,440647
"Estonia",2021-08-21,138706
"Guatemala",2021-08-21,437919
"Ireland",2021-08-21,335429
"Panama",2021-08-21,451984
"Singapore",2021-08-21,66443
"Taiwan",2021-08-21,15916
"Costa Rica",2021-08-22,440647
"Estonia",2021-08-22,138807
"Guatemala",2021-08-22,439253
"Ireland",2021-08-22,337117
"Panama",2021-08-22,452598
"Singapore",2021-08-22,66478
"Taiwan",2021-08-22,15926
"Costa Rica",2021-08-23,445442
"Estonia",2021-08-23,139126
"Guatemala",2021-08-23,440007
"Ireland",2021-08-23,338707
"Panama",2021-08-23,452986
"Singapore",2021-08-23,66576
"Taiwan",2021-08-23,15932
"Costa Rica",2021-08-24,447672
"Estonia",2021-08-24,139500
"Guatemala",2021-08-24,444924
"Ireland",2021-08-24,340278
"Panama",2021-08-24,453466
"Singapore",2021-08-24,66692
"Taiwan",2021-08-24,15938
"Costa Rica",2021-08-25,450291
"Estonia",2021-08-25,139937
"Guatemala",2021-08-25,450150
"Ireland",2021-08-25,342329
"Panama",2021-08-25,454330
"Singapore",2021-08-25,66812
"Taiwan",2021-08-25,15939
"Costa Rica",2021-08-26,452997
"Estonia",2021-08-26,140341
"Guatemala",2021-08-26,455263
"Ireland",2021-08-26,344195
"Panama",2021-08-26,454878
"Singapore",2021-08-26,66928
"Taiwan",2021-08-26,15947
"Costa Rica",2021-08-27,455784
"Estonia",2021-08-27,140692
"Guatemala",2021-08-27,460017
"Ireland",2021-08-27,346070
"Panama",2021-08-27,455527
"Singapore",2021-08-27,66928
"Taiwan",2021-08-27,15954
"Costa Rica",2021-08-28,455784
"Estonia",2021-08-28,141014
"Guatemala",2021-08-28,463753
"Ireland",2021-08-28,348067
"Panama",2021-08-28,456203
"Singapore",2021-08-28,67171
"Taiwan",2021-08-28,15960
"Costa Rica",2021-08-29,455784
"Estonia",2021-08-29,141344
"Guatemala",2021-08-29,465059
"Ireland",2021-08-29,349773
"Panama",2021-08-29,456666
"Singapore",2021-08-29,67171
"Taiwan",2021-08-29,15983
"Costa Rica",2021-08-30,461145
"Estonia",2021-08-30,141599
"Guatemala",2021-08-30,465799
"Ireland",2021-08-30,351065
"Panama",2021-08-30,457037
"Singapore",2021-08-30,67459
"Taiwan",2021-08-30,15991
"Costa Rica",2021-08-31,463726
"Estonia",2021-08-31,141956
"Guatemala",2021-08-31,470277
"Ireland",2021-08-31,352447
"Panama",2021-08-31,457487
"Singapore",2021-08-31,67620
"Taiwan",2021-08-31,15995
"Costa Rica",2021-09-01,466574
"Estonia",2021-09-01,142363
"Guatemala",2021-09-01,475548
"Ireland",2021-09-01,354236
"Panama",2021-09-01,458157
"Singapore",2021-09-01,67800
"Taiwan",2021-09-01,16001
"Costa Rica",2021-09-02,469565
"Estonia",2021-09-02,142837
"Guatemala",2021-09-02,479376
"Ireland",2021-09-02,352529
"Panama",2021-09-02,458638
"Singapore",2021-09-02,67991
"Taiwan",2021-09-02,16006
"Costa Rica",2021-09-03,472315
"Estonia",2021-09-03,143181
"Guatemala",2021-09-03,484263
"Ireland",2021-09-03,353936
"Panama",2021-09-03,459077
"Singapore",2021-09-03,68210
"Taiwan",2021-09-03,16012
"Costa Rica",2021-09-04,472315
"Estonia",2021-09-04,143533
"Guatemala",2021-09-04,486819
"Ireland",2021-09-04,355639
"Panama",2021-09-04,459519
"Singapore",2021-09-04,68469
"Taiwan",2021-09-04,16013
"Costa Rica",2021-09-05,472315
"Estonia",2021-09-05,143788
"Guatemala",2021-09-05,487898
"Ireland",2021-09-05,356819
"Panama",2021-09-05,459844
"Singapore",2021-09-05,68660
"Taiwan",2021-09-05,16019
"Costa Rica",2021-09-06,478144
"Estonia",2021-09-06,144001
"Guatemala",2021-09-06,488538
"Ireland",2021-09-06,357955
"Panama",2021-09-06,459844
"Singapore",2021-09-06,68901
"Taiwan",2021-09-06,16035
"Costa Rica",2021-09-07,481100
"Estonia",2021-09-07,144390
"Guatemala",2021-09-07,492570
"Ireland",2021-09-07,359420
"Panama",2021-09-07,460499
"Singapore",2021-09-07,69233
"Taiwan",2021-09-07,16047
"Costa Rica",2021-09-08,483984
"Estonia",2021-09-08,144878
"Guatemala",2021-09-08,497690
"Ireland",2021-09-08,360957
"Panama",2021-09-08,460829
"Singapore",2021-09-08,69582
"Taiwan",2021-09-08,16056
"Costa Rica",2021-09-09,486959
"Estonia",2021-09-09,145345
"Guatemala",2021-09-09,500840
"Ireland",2021-09-09,362228
"Panama",2021-09-09,461230
"Singapore",2021-09-09,70039
"Taiwan",2021-09-09,16062
"Costa Rica",2021-09-10,489784
"Estonia",2021-09-10,145885
"Guatemala",2021-09-10,505640
"Ireland",2021-09-10,363847
"Panama",2021-09-10,461590
"Singapore",2021-09-10,70612
"Taiwan",2021-09-10,16069
"Costa Rica",2021-09-11,489784
"Estonia",2021-09-11,146378
"Guatemala",2021-09-11,509654
"Ireland",2021-09-11,365313
"Panama",2021-09-11,462010
"Singapore",2021-09-11,71167
"Taiwan",2021-09-11,16074
"Costa Rica",2021-09-12,489784
"Estonia",2021-09-12,146707
"Guatemala",2021-09-12,510724
"Ireland",2021-09-12,366659
"Panama",2021-09-12,462010
"Singapore",2021-09-12,71687
"Taiwan",2021-09-12,16088
"Costa Rica",2021-09-13,489784
"Estonia",2021-09-13,146884
"Guatemala",2021-09-13,511457
"Ireland",2021-09-13,367536
"Panama",2021-09-13,462224
"Singapore",2021-09-13,72294
"Taiwan",2021-09-13,16093
"Costa Rica",2021-09-14,496736
"Estonia",2021-09-14,147357
"Guatemala",2021-09-14,515756
"Ireland",2021-09-14,368712
"Panama",2021-09-14,462447
"Singapore",2021-09-14,73131
"Taiwan",2021-09-14,16098
"Costa Rica",2021-09-15,499461
"Estonia",2021-09-15,147881
"Guatemala",2021-09-15,519986
"Ireland",2021-09-15,367536
"Panama",2021-09-15,463086
"Singapore",2021-09-15,73938
"Taiwan",2021-09-15,16103
"Costa Rica",2021-09-16,502362
"Estonia",2021-09-16,148391
