"regionname","date","cases"
"Guizhou",2021-01-15,147
"Hainan",2021-01-15,171
"Hebei",2021-01-15,1031
"Heilongjiang",2021-01-15,1097
"Henan",2021-01-15,1303
"Hong Kong",2021-01-15,9452
"Hubei",2021-01-15,68149
"Hunan",2021-01-15,1023
"Inner Mongolia",2021-01-15,366
"Jiangsu",2021-01-15,688
"Jiangxi",2021-01-15,935
"Jilin",2021-01-15,157
"Liaoning",2021-01-15,396
"Macau",2021-01-15,46
"Ningxia",2021-01-15,75
"Qinghai",2021-01-15,18
"Shaanxi",2021-01-15,527
"Shandong",2021-01-15,864
"Shanghai",2021-01-15,1590
"Shanxi",2021-01-15,227
"Sichuan",2021-01-15,860
"Tianjin",2021-01-15,327
"Tibet",2021-01-15,1
"Xinjiang",2021-01-15,980
"Yunnan",2021-01-15,231
"Zhejiang",2021-01-15,1309
"Anhui",2021-01-16,993
"Beijing",2021-01-16,1003
"Chongqing",2021-01-16,591
"Fujian",2021-01-16,531
"Gansu",2021-01-16,182
"Guangdong",2021-01-16,2086
"Guangxi",2021-01-16,266
"Guizhou",2021-01-16,147
"Hainan",2021-01-16,171
"Hebei",2021-01-16,1103
"Heilongjiang",2021-01-16,1109
"Henan",2021-01-16,1303
"Hong Kong",2021-01-16,9502
"Hubei",2021-01-16,68149
"Hunan",2021-01-16,1024
"Inner Mongolia",2021-01-16,366
"Jiangsu",2021-01-16,688
"Jiangxi",2021-01-16,935
"Jilin",2021-01-16,167
"Liaoning",2021-01-16,396
"Macau",2021-01-16,46
"Ningxia",2021-01-16,75
"Qinghai",2021-01-16,18
"Shaanxi",2021-01-16,527
"Shandong",2021-01-16,865
"Shanghai",2021-01-16,1594
"Shanxi",2021-01-16,227
"Sichuan",2021-01-16,862
"Tianjin",2021-01-16,328
"Tibet",2021-01-16,1
"Xinjiang",2021-01-16,980
"Yunnan",2021-01-16,231
"Zhejiang",2021-01-16,1309
"Anhui",2021-01-17,993
"Beijing",2021-01-17,1006
"Chongqing",2021-01-17,591
"Fujian",2021-01-17,532
"Gansu",2021-01-17,182
"Guangdong",2021-01-17,2087
"Guangxi",2021-01-17,266
"Guizhou",2021-01-17,147
"Hainan",2021-01-17,171
"Hebei",2021-01-17,1157
"Heilongjiang",2021-01-17,1116
"Henan",2021-01-17,1303
"Hong Kong",2021-01-17,9557
"Hubei",2021-01-17,68149
"Hunan",2021-01-17,1026
"Inner Mongolia",2021-01-17,366
"Jiangsu",2021-01-17,688
"Jiangxi",2021-01-17,935
"Jilin",2021-01-17,197
"Liaoning",2021-01-17,396
"Macau",2021-01-17,46
"Ningxia",2021-01-17,75
"Qinghai",2021-01-17,18
"Shaanxi",2021-01-17,530
"Shandong",2021-01-17,865
"Shanghai",2021-01-17,1598
"Shanxi",2021-01-17,227
"Sichuan",2021-01-17,863
"Tianjin",2021-01-17,329
"Tibet",2021-01-17,1
"Xinjiang",2021-01-17,980
"Yunnan",2021-01-17,231
"Zhejiang",2021-01-17,1311
"Anhui",2021-01-18,993
"Beijing",2021-01-18,1007
"Chongqing",2021-01-18,591
"Fujian",2021-01-18,532
"Gansu",2021-01-18,182
"Guangdong",2021-01-18,2090
"Guangxi",2021-01-18,266
"Guizhou",2021-01-18,147
"Hainan",2021-01-18,171
"Hebei",2021-01-18,1192
"Heilongjiang",2021-01-18,1143
"Henan",2021-01-18,1303
"Hong Kong",2021-01-18,9664
"Hubei",2021-01-18,68149
"Hunan",2021-01-18,1026
"Inner Mongolia",2021-01-18,366
"Jiangsu",2021-01-18,688
"Jiangxi",2021-01-18,935
"Jilin",2021-01-18,240
"Liaoning",2021-01-18,396
"Macau",2021-01-18,46
"Ningxia",2021-01-18,75
"Qinghai",2021-01-18,18
"Shaanxi",2021-01-18,531
"Shandong",2021-01-18,865
"Shanghai",2021-01-18,1602
"Shanxi",2021-01-18,228
"Sichuan",2021-01-18,863
"Tianjin",2021-01-18,329
"Tibet",2021-01-18,1
"Xinjiang",2021-01-18,980
"Yunnan",2021-01-18,231
"Zhejiang",2021-01-18,1314
"Anhui",2021-01-19,993
"Beijing",2021-01-19,1014
"Chongqing",2021-01-19,591
"Fujian",2021-01-19,533
"Gansu",2021-01-19,182
"Guangdong",2021-01-19,2093
"Guangxi",2021-01-19,266
"Guizhou",2021-01-19,147
"Hainan",2021-01-19,171
"Hebei",2021-01-19,1211
"Heilongjiang",2021-01-19,1159
"Henan",2021-01-19,1303
"Hong Kong",2021-01-19,9720
"Hubei",2021-01-19,68149
"Hunan",2021-01-19,1026
"Inner Mongolia",2021-01-19,366
"Jiangsu",2021-01-19,688
"Jiangxi",2021-01-19,935
"Jilin",2021-01-19,286
"Liaoning",2021-01-19,396
"Macau",2021-01-19,46
"Ningxia",2021-01-19,75
"Qinghai",2021-01-19,18
"Shaanxi",2021-01-19,533
"Shandong",2021-01-19,865
"Shanghai",2021-01-19,1606
"Shanxi",2021-01-19,228
"Sichuan",2021-01-19,865
"Tianjin",2021-01-19,330
"Tibet",2021-01-19,1
"Xinjiang",2021-01-19,980
"Yunnan",2021-01-19,231
"Zhejiang",2021-01-19,1316
"Anhui",2021-01-20,993
"Beijing",2021-01-20,1017
"Chongqing",2021-01-20,591
"Fujian",2021-01-20,533
"Gansu",2021-01-20,182
"Guangdong",2021-01-20,2094
"Guangxi",2021-01-20,267
"Guizhou",2021-01-20,147
"Hainan",2021-01-20,171
"Hebei",2021-01-20,1231
"Heilongjiang",2021-01-20,1227
"Henan",2021-01-20,1303
"Hong Kong",2021-01-20,9797
"Hubei",2021-01-20,68150
"Hunan",2021-01-20,1026
"Inner Mongolia",2021-01-20,366
"Jiangsu",2021-01-20,688
"Jiangxi",2021-01-20,935
"Jilin",2021-01-20,319
"Liaoning",2021-01-20,396
"Macau",2021-01-20,46
"Ningxia",2021-01-20,75
"Qinghai",2021-01-20,18
"Shaanxi",2021-01-20,533
"Shandong",2021-01-20,866
"Shanghai",2021-01-20,1615
"Shanxi",2021-01-20,230
"Sichuan",2021-01-20,865
"Tianjin",2021-01-20,335
"Tibet",2021-01-20,1
"Xinjiang",2021-01-20,980
"Yunnan",2021-01-20,231
"Zhejiang",2021-01-20,1316
"Anhui",2021-01-21,994
"Beijing",2021-01-21,1020
"Chongqing",2021-01-21,591
"Fujian",2021-01-21,534
"Gansu",2021-01-21,182
"Guangdong",2021-01-21,2098
"Guangxi",2021-01-21,267
"Guizhou",2021-01-21,147
"Hainan",2021-01-21,171
"Hebei",2021-01-21,1252
"Heilongjiang",2021-01-21,1274
"Henan",2021-01-21,1303
"Hong Kong",2021-01-21,9867
"Hubei",2021-01-21,68150
"Hunan",2021-01-21,1026
"Inner Mongolia",2021-01-21,366
"Jiangsu",2021-01-21,688
"Jiangxi",2021-01-21,935
"Jilin",2021-01-21,342
"Liaoning",2021-01-21,396
"Macau",2021-01-21,47
"Ningxia",2021-01-21,75
"Qinghai",2021-01-21,18
"Shaanxi",2021-01-21,533
"Shandong",2021-01-21,866
"Shanghai",2021-01-21,1624
"Shanxi",2021-01-21,231
"Sichuan",2021-01-21,865
"Tianjin",2021-01-21,335
"Tibet",2021-01-21,1
"Xinjiang",2021-01-21,980
"Yunnan",2021-01-21,231
"Zhejiang",2021-01-21,1316
"Anhui",2021-01-22,994
"Beijing",2021-01-22,1023
"Chongqing",2021-01-22,591
"Fujian",2021-01-22,534
"Gansu",2021-01-22,182
"Guangdong",2021-01-22,2099
"Guangxi",2021-01-22,267
"Guizhou",2021-01-22,147
"Hainan",2021-01-22,171
"Hebei",2021-01-22,1264
"Heilongjiang",2021-01-22,1330
"Henan",2021-01-22,1303
"Hong Kong",2021-01-22,9928
"Hubei",2021-01-22,68150
"Hunan",2021-01-22,1027
"Inner Mongolia",2021-01-22,366
"Jiangsu",2021-01-22,690
"Jiangxi",2021-01-22,935
"Jilin",2021-01-22,351
"Liaoning",2021-01-22,396
"Macau",2021-01-22,47
"Ningxia",2021-01-22,75
"Qinghai",2021-01-22,18
"Shaanxi",2021-01-22,533
"Shandong",2021-01-22,866
"Shanghai",2021-01-22,1635
"Shanxi",2021-01-22,235
"Sichuan",2021-01-22,866
"Tianjin",2021-01-22,335
"Tibet",2021-01-22,1
"Xinjiang",2021-01-22,980
"Yunnan",2021-01-22,231
"Zhejiang",2021-01-22,1316
"Anhui",2021-01-23,994
"Beijing",2021-01-23,1025
"Chongqing",2021-01-23,591
"Fujian",2021-01-23,534
"Gansu",2021-01-23,183
"Guangdong",2021-01-23,2104
"Guangxi",2021-01-23,267
"Guizhou",2021-01-23,147
"Hainan",2021-01-23,171
"Hebei",2021-01-23,1283
"Heilongjiang",2021-01-23,1359
"Henan",2021-01-23,1303
"Hong Kong",2021-01-23,10009
"Hubei",2021-01-23,68150
"Hunan",2021-01-23,1027
"Inner Mongolia",2021-01-23,366
"Jiangsu",2021-01-23,691
"Jiangxi",2021-01-23,935
"Jilin",2021-01-23,363
"Liaoning",2021-01-23,397
"Macau",2021-01-23,47
"Ningxia",2021-01-23,75
"Qinghai",2021-01-23,18
"Shaanxi",2021-01-23,534
"Shandong",2021-01-23,866
"Shanghai",2021-01-23,1641
"Shanxi",2021-01-23,237
"Sichuan",2021-01-23,866
"Tianjin",2021-01-23,336
"Tibet",2021-01-23,1
"Xinjiang",2021-01-23,980
"Yunnan",2021-01-23,231
"Zhejiang",2021-01-23,1316
"Anhui",2021-01-24,994
"Beijing",2021-01-24,1028
"Chongqing",2021-01-24,591
"Fujian",2021-01-24,535
"Gansu",2021-01-24,183
"Guangdong",2021-01-24,2106
"Guangxi",2021-01-24,267
"Guizhou",2021-01-24,147
"Hainan",2021-01-24,171
"Hebei",2021-01-24,1294
"Heilongjiang",2021-01-24,1394
"Henan",2021-01-24,1303
"Hong Kong",2021-01-24,10085
"Hubei",2021-01-24,68150
"Hunan",2021-01-24,1027
"Inner Mongolia",2021-01-24,366
"Jiangsu",2021-01-24,691
"Jiangxi",2021-01-24,935
"Jilin",2021-01-24,430
"Liaoning",2021-01-24,397
"Macau",2021-01-24,47
"Ningxia",2021-01-24,75
"Qinghai",2021-01-24,18
"Shaanxi",2021-01-24,534
"Shandong",2021-01-24,866
"Shanghai",2021-01-24,1644
"Shanxi",2021-01-24,237
"Sichuan",2021-01-24,866
"Tianjin",2021-01-24,338
"Tibet",2021-01-24,1
"Xinjiang",2021-01-24,980
"Yunnan",2021-01-24,231
"Zhejiang",2021-01-24,1316
"Anhui",2021-01-25,994
"Beijing",2021-01-25,1030
"Chongqing",2021-01-25,591
"Fujian",2021-01-25,536
"Gansu",2021-01-25,183
"Guangdong",2021-01-25,2108
"Guangxi",2021-01-25,267
"Guizhou",2021-01-25,147
"Hainan",2021-01-25,171
"Hebei",2021-01-25,1299
"Heilongjiang",2021-01-25,1447
"Henan",2021-01-25,1303
"Hong Kong",2021-01-25,10158
"Hubei",2021-01-25,68150
"Hunan",2021-01-25,1028
"Inner Mongolia",2021-01-25,366
"Jiangsu",2021-01-25,691
"Jiangxi",2021-01-25,935
"Jilin",2021-01-25,437
"Liaoning",2021-01-25,397
"Macau",2021-01-25,47
"Ningxia",2021-01-25,75
"Qinghai",2021-01-25,18
"Shaanxi",2021-01-25,535
"Shandong",2021-01-25,866
"Shanghai",2021-01-25,1654
"Shanxi",2021-01-25,237
"Sichuan",2021-01-25,866
"Tianjin",2021-01-25,338
"Tibet",2021-01-25,1
"Xinjiang",2021-01-25,980
"Yunnan",2021-01-25,231
"Zhejiang",2021-01-25,1316
"Anhui",2021-01-26,994
"Beijing",2021-01-26,1034
"Chongqing",2021-01-26,591
"Fujian",2021-01-26,536
"Gansu",2021-01-26,187
"Guangdong",2021-01-26,2115
"Guangxi",2021-01-26,267
"Guizhou",2021-01-26,147
"Hainan",2021-01-26,171
"Hebei",2021-01-26,1306
"Heilongjiang",2021-01-26,1476
"Henan",2021-01-26,1303
"Hong Kong",2021-01-26,10222
"Hubei",2021-01-26,68150
"Hunan",2021-01-26,1028
"Inner Mongolia",2021-01-26,366
"Jiangsu",2021-01-26,692
"Jiangxi",2021-01-26,935
"Jilin",2021-01-26,451
"Liaoning",2021-01-26,397
"Macau",2021-01-26,47
"Ningxia",2021-01-26,75
"Qinghai",2021-01-26,18
"Shaanxi",2021-01-26,535
"Shandong",2021-01-26,866
"Shanghai",2021-01-26,1660
"Shanxi",2021-01-26,237
"Sichuan",2021-01-26,867
"Tianjin",2021-01-26,340
"Tibet",2021-01-26,1
"Xinjiang",2021-01-26,980
"Yunnan",2021-01-26,231
"Zhejiang",2021-01-26,1316
"Anhui",2021-01-27,994
"Beijing",2021-01-27,1034
"Chongqing",2021-01-27,591
"Fujian",2021-01-27,536
"Gansu",2021-01-27,187
"Guangdong",2021-01-27,2116
"Guangxi",2021-01-27,267
"Guizhou",2021-01-27,147
"Hainan",2021-01-27,171
"Hebei",2021-01-27,1309
"Heilongjiang",2021-01-27,1504
"Henan",2021-01-27,1303
"Hong Kong",2021-01-27,10282
"Hubei",2021-01-27,68150
"Hunan",2021-01-27,1028
"Inner Mongolia",2021-01-27,366
"Jiangsu",2021-01-27,693
"Jiangxi",2021-01-27,935
"Jilin",2021-01-27,460
"Liaoning",2021-01-27,397
"Macau",2021-01-27,47
"Ningxia",2021-01-27,75
"Qinghai",2021-01-27,18
"Shaanxi",2021-01-27,536
"Shandong",2021-01-27,866
"Shanghai",2021-01-27,1667
"Shanxi",2021-01-27,238
"Sichuan",2021-01-27,868
"Tianjin",2021-01-27,342
"Tibet",2021-01-27,1
"Xinjiang",2021-01-27,980
"Yunnan",2021-01-27,231
"Zhejiang",2021-01-27,1316
"Anhui",2021-01-28,994
"Beijing",2021-01-28,1035
"Chongqing",2021-01-28,591
"Fujian",2021-01-28,536
"Gansu",2021-01-28,187
"Guangdong",2021-01-28,2121
"Guangxi",2021-01-28,267
"Guizhou",2021-01-28,147
"Hainan",2021-01-28,171
"Hebei",2021-01-28,1310
"Heilongjiang",2021-01-28,1525
"Henan",2021-01-28,1303
"Hong Kong",2021-01-28,10321
"Hubei",2021-01-28,68150
"Hunan",2021-01-28,1029
"Inner Mongolia",2021-01-28,366
"Jiangsu",2021-01-28,693
"Jiangxi",2021-01-28,935
"Jilin",2021-01-28,473
"Liaoning",2021-01-28,397
"Macau",2021-01-28,47
"Ningxia",2021-01-28,75
"Qinghai",2021-01-28,18
"Shaanxi",2021-01-28,536
"Shandong",2021-01-28,866
"Shanghai",2021-01-28,1676
"Shanxi",2021-01-28,238
"Sichuan",2021-01-28,868
"Tianjin",2021-01-28,343
"Tibet",2021-01-28,1
"Xinjiang",2021-01-28,980
"Yunnan",2021-01-28,231
"Zhejiang",2021-01-28,1316
"Anhui",2021-01-29,994
"Beijing",2021-01-29,1036
"Chongqing",2021-01-29,591
"Fujian",2021-01-29,539
"Gansu",2021-01-29,187
"Guangdong",2021-01-29,2121
"Guangxi",2021-01-29,267
"Guizhou",2021-01-29,147
"Hainan",2021-01-29,171
"Hebei",2021-01-29,1311
"Heilongjiang",2021-01-29,1552
"Henan",2021-01-29,1303
"Hong Kong",2021-01-29,10371
"Hubei",2021-01-29,68150
"Hunan",2021-01-29,1031
"Inner Mongolia",2021-01-29,366
"Jiangsu",2021-01-29,693
"Jiangxi",2021-01-29,935
"Jilin",2021-01-29,478
"Liaoning",2021-01-29,397
"Macau",2021-01-29,47
"Ningxia",2021-01-29,75
"Qinghai",2021-01-29,18
"Shaanxi",2021-01-29,537
"Shandong",2021-01-29,866
"Shanghai",2021-01-29,1687
"Shanxi",2021-01-29,238
"Sichuan",2021-01-29,869
"Tianjin",2021-01-29,343
"Tibet",2021-01-29,1
"Xinjiang",2021-01-29,980
"Yunnan",2021-01-29,231
"Zhejiang",2021-01-29,1316
"Anhui",2021-01-30,994
"Beijing",2021-01-30,1036
"Chongqing",2021-01-30,591
"Fujian",2021-01-30,541
"Gansu",2021-01-30,187
"Guangdong",2021-01-30,2124
"Guangxi",2021-01-30,267
"Guizhou",2021-01-30,147
"Hainan",2021-01-30,171
"Hebei",2021-01-30,1312
"Heilongjiang",2021-01-30,1561
"Henan",2021-01-30,1303
"Hong Kong",2021-01-30,10399
"Hubei",2021-01-30,68150
"Hunan",2021-01-30,1031
"Inner Mongolia",2021-01-30,366
"Jiangsu",2021-01-30,694
"Jiangxi",2021-01-30,935
"Jilin",2021-01-30,541
"Liaoning",2021-01-30,400
"Macau",2021-01-30,47
"Ningxia",2021-01-30,75
"Qinghai",2021-01-30,18
"Shaanxi",2021-01-30,539
"Shandong",2021-01-30,866
"Shanghai",2021-01-30,1694
"Shanxi",2021-01-30,238
"Sichuan",2021-01-30,870
"Tianjin",2021-01-30,343
"Tibet",2021-01-30,1
"Xinjiang",2021-01-30,980
"Yunnan",2021-01-30,231
"Zhejiang",2021-01-30,1316
"Anhui",2021-01-31,994
"Beijing",2021-01-31,1038
"Chongqing",2021-01-31,591
"Fujian",2021-01-31,541
"Gansu",2021-01-31,187
"Guangdong",2021-01-31,2125
"Guangxi",2021-01-31,267
"Guizhou",2021-01-31,147
"Hainan",2021-01-31,171
"Hebei",2021-01-31,1313
"Heilongjiang",2021-01-31,1583
"Henan",2021-01-31,1303
"Hong Kong",2021-01-31,10452
"Hubei",2021-01-31,68150
"Hunan",2021-01-31,1032
"Inner Mongolia",2021-01-31,366
"Jiangsu",2021-01-31,694
"Jiangxi",2021-01-31,935
"Jilin",2021-01-31,551
"Liaoning",2021-01-31,400
"Macau",2021-01-31,47
"Ningxia",2021-01-31,75
"Qinghai",2021-01-31,18
"Shaanxi",2021-01-31,539
"Shandong",2021-01-31,866
"Shanghai",2021-01-31,1698
"Shanxi",2021-01-31,238
"Sichuan",2021-01-31,870
"Tianjin",2021-01-31,344
"Tibet",2021-01-31,1
"Xinjiang",2021-01-31,980
"Yunnan",2021-01-31,231
"Zhejiang",2021-01-31,1316
"Anhui",2021-02-01,994
"Beijing",2021-02-01,1039
"Chongqing",2021-02-01,591
"Fujian",2021-02-01,541
"Gansu",2021-02-01,187
"Guangdong",2021-02-01,2127
"Guangxi",2021-02-01,267
"Guizhou",2021-02-01,147
"Hainan",2021-02-01,171
"Hebei",2021-02-01,1313
"Heilongjiang",2021-02-01,1591
"Henan",2021-02-01,1303
"Hong Kong",2021-02-01,10486
"Hubei",2021-02-01,68150
"Hunan",2021-02-01,1032
"Inner Mongolia",2021-02-01,366
"Jiangsu",2021-02-01,697
"Jiangxi",2021-02-01,935
"Jilin",2021-02-01,555
"Liaoning",2021-02-01,402
"Macau",2021-02-01,47
"Ningxia",2021-02-01,75
"Qinghai",2021-02-01,18
"Shaanxi",2021-02-01,540
"Shandong",2021-02-01,866
"Shanghai",2021-02-01,1705
"Shanxi",2021-02-01,239
"Sichuan",2021-02-01,871
"Tianjin",2021-02-01,344
"Tibet",2021-02-01,1
"Xinjiang",2021-02-01,980
"Yunnan",2021-02-01,231
"Zhejiang",2021-02-01,1316
"Anhui",2021-02-02,994
"Beijing",2021-02-02,1039
"Chongqing",2021-02-02,591
"Fujian",2021-02-02,541
"Gansu",2021-02-02,187
"Guangdong",2021-02-02,2129
"Guangxi",2021-02-02,267
"Guizhou",2021-02-02,147
"Hainan",2021-02-02,171
"Hebei",2021-02-02,1314
"Heilongjiang",2021-02-02,1597
"Henan",2021-02-02,1303
"Hong Kong",2021-02-02,10511
"Hubei",2021-02-02,68150
"Hunan",2021-02-02,1032
"Inner Mongolia",2021-02-02,366
"Jiangsu",2021-02-02,698
"Jiangxi",2021-02-02,935
"Jilin",2021-02-02,563
"Liaoning",2021-02-02,402
"Macau",2021-02-02,47
"Ningxia",2021-02-02,75
"Qinghai",2021-02-02,18
"Shaanxi",2021-02-02,541
"Shandong",2021-02-02,866
"Shanghai",2021-02-02,1709
"Shanxi",2021-02-02,239
"Sichuan",2021-02-02,873
"Tianjin",2021-02-02,344
"Tibet",2021-02-02,1
"Xinjiang",2021-02-02,980
"Yunnan",2021-02-02,231
"Zhejiang",2021-02-02,1316
"Anhui",2021-02-03,994
"Beijing",2021-02-03,1044
"Chongqing",2021-02-03,591
"Fujian",2021-02-03,544
"Gansu",2021-02-03,187
"Guangdong",2021-02-03,2132
"Guangxi",2021-02-03,267
"Guizhou",2021-02-03,147
"Hainan",2021-02-03,171
"Hebei",2021-02-03,1316
"Heilongjiang",2021-02-03,1601
"Henan",2021-02-03,1303
"Hong Kong",2021-02-03,10530
"Hubei",2021-02-03,68150
"Hunan",2021-02-03,1032
"Inner Mongolia",2021-02-03,366
"Jiangsu",2021-02-03,698
"Jiangxi",2021-02-03,935
"Jilin",2021-02-03,571
"Liaoning",2021-02-03,402
"Macau",2021-02-03,47
"Ningxia",2021-02-03,75
"Qinghai",2021-02-03,18
"Shaanxi",2021-02-03,541
"Shandong",2021-02-03,866
"Shanghai",2021-02-03,1714
"Shanxi",2021-02-03,239
"Sichuan",2021-02-03,873
"Tianjin",2021-02-03,344
"Tibet",2021-02-03,1
"Xinjiang",2021-02-03,980
"Yunnan",2021-02-03,231
"Zhejiang",2021-02-03,1316
"Anhui",2021-02-04,994
"Beijing",2021-02-04,1044
"Chongqing",2021-02-04,591
"Fujian",2021-02-04,545
"Gansu",2021-02-04,187
"Guangdong",2021-02-04,2134
"Guangxi",2021-02-04,267
"Guizhou",2021-02-04,147
"Hainan",2021-02-04,171
"Hebei",2021-02-04,1316
"Heilongjiang",2021-02-04,1606
"Henan",2021-02-04,1303
"Hong Kong",2021-02-04,10552
"Hubei",2021-02-04,68150
"Hunan",2021-02-04,1032
"Inner Mongolia",2021-02-04,366
"Jiangsu",2021-02-04,699
"Jiangxi",2021-02-04,935
"Jilin",2021-02-04,571
"Liaoning",2021-02-04,402
"Macau",2021-02-04,47
"Ningxia",2021-02-04,75
"Qinghai",2021-02-04,18
"Shaanxi",2021-02-04,541
"Shandong",2021-02-04,866
"Shanghai",2021-02-04,1724
"Shanxi",2021-02-04,239
"Sichuan",2021-02-04,873
"Tianjin",2021-02-04,345
"Tibet",2021-02-04,1
"Xinjiang",2021-02-04,980
"Yunnan",2021-02-04,231
"Zhejiang",2021-02-04,1316
"Anhui",2021-02-05,994
"Beijing",2021-02-05,1044
"Chongqing",2021-02-05,591
"Fujian",2021-02-05,545
"Gansu",2021-02-05,187
"Guangdong",2021-02-05,2135
"Guangxi",2021-02-05,267
"Guizhou",2021-02-05,147
"Hainan",2021-02-05,171
"Hebei",2021-02-05,1316
"Heilongjiang",2021-02-05,1609
"Henan",2021-02-05,1303
"Hong Kong",2021-02-05,10589
"Hubei",2021-02-05,68150
"Hunan",2021-02-05,1032
"Inner Mongolia",2021-02-05,366
"Jiangsu",2021-02-05,699
"Jiangxi",2021-02-05,935
"Jilin",2021-02-05,572
"Liaoning",2021-02-05,402
"Macau",2021-02-05,48
"Ningxia",2021-02-05,75
"Qinghai",2021-02-05,18
"Shaanxi",2021-02-05,542
"Shandong",2021-02-05,866
"Shanghai",2021-02-05,1729
"Shanxi",2021-02-05,239
"Sichuan",2021-02-05,873
"Tianjin",2021-02-05,346
"Tibet",2021-02-05,1
"Xinjiang",2021-02-05,980
"Yunnan",2021-02-05,231
"Zhejiang",2021-02-05,1316
"Anhui",2021-02-06,994
"Beijing",2021-02-06,1046
"Chongqing",2021-02-06,591
"Fujian",2021-02-06,545
"Gansu",2021-02-06,187
"Guangdong",2021-02-06,2137
"Guangxi",2021-02-06,267
"Guizhou",2021-02-06,147
"Hainan",2021-02-06,171
"Hebei",2021-02-06,1316
"Heilongjiang",2021-02-06,1609
"Henan",2021-02-06,1303
"Hong Kong",2021-02-06,10608
"Hubei",2021-02-06,68150
"Hunan",2021-02-06,1033
"Inner Mongolia",2021-02-06,366
"Jiangsu",2021-02-06,701
"Jiangxi",2021-02-06,935
"Jilin",2021-02-06,573
"Liaoning",2021-02-06,402
"Macau",2021-02-06,48
"Ningxia",2021-02-06,75
"Qinghai",2021-02-06,18
"Shaanxi",2021-02-06,542
"Shandong",2021-02-06,866
"Shanghai",2021-02-06,1732
"Shanxi",2021-02-06,239
"Sichuan",2021-02-06,873
"Tianjin",2021-02-06,346
"Tibet",2021-02-06,1
"Xinjiang",2021-02-06,980
"Yunnan",2021-02-06,231
"Zhejiang",2021-02-06,1316
"Anhui",2021-02-07,994
"Beijing",2021-02-07,1046
"Chongqing",2021-02-07,591
"Fujian",2021-02-07,545
"Gansu",2021-02-07,187
"Guangdong",2021-02-07,2144
"Guangxi",2021-02-07,267
"Guizhou",2021-02-07,147
"Hainan",2021-02-07,171
"Hebei",2021-02-07,1316
"Heilongjiang",2021-02-07,1609
"Henan",2021-02-07,1303
"Hong Kong",2021-02-07,10635
"Hubei",2021-02-07,68150
"Hunan",2021-02-07,1033
"Inner Mongolia",2021-02-07,366
"Jiangsu",2021-02-07,701
"Jiangxi",2021-02-07,935
"Jilin",2021-02-07,573
"Liaoning",2021-02-07,402
"Macau",2021-02-07,48
"Ningxia",2021-02-07,75
"Qinghai",2021-02-07,18
"Shaanxi",2021-02-07,542
"Shandong",2021-02-07,866
"Shanghai",2021-02-07,1739
"Shanxi",2021-02-07,239
"Sichuan",2021-02-07,873
"Tianjin",2021-02-07,346
"Tibet",2021-02-07,1
"Xinjiang",2021-02-07,980
"Yunnan",2021-02-07,231
"Zhejiang",2021-02-07,1316
"Anhui",2021-02-08,994
"Beijing",2021-02-08,1046
"Chongqing",2021-02-08,591
"Fujian",2021-02-08,546
"Gansu",2021-02-08,187
"Guangdong",2021-02-08,2151
"Guangxi",2021-02-08,267
"Guizhou",2021-02-08,147
"Hainan",2021-02-08,171
"Hebei",2021-02-08,1316
"Heilongjiang",2021-02-08,1609
"Henan",2021-02-08,1303
"Hong Kong",2021-02-08,10667
"Hubei",2021-02-08,68150
"Hunan",2021-02-08,1033
"Inner Mongolia",2021-02-08,366
"Jiangsu",2021-02-08,702
"Jiangxi",2021-02-08,935
"Jilin",2021-02-08,573
"Liaoning",2021-02-08,402
"Macau",2021-02-08,48
"Ningxia",2021-02-08,75
"Qinghai",2021-02-08,18
"Shaanxi",2021-02-08,542
"Shandong",2021-02-08,867
"Shanghai",2021-02-08,1741
"Shanxi",2021-02-08,239
"Sichuan",2021-02-08,874
"Tianjin",2021-02-08,346
"Tibet",2021-02-08,1
"Xinjiang",2021-02-08,980
"Yunnan",2021-02-08,231
"Zhejiang",2021-02-08,1317
"Anhui",2021-02-09,994
"Beijing",2021-02-09,1046
"Chongqing",2021-02-09,591
"Fujian",2021-02-09,547
"Gansu",2021-02-09,187
"Guangdong",2021-02-09,2151
"Guangxi",2021-02-09,267
"Guizhou",2021-02-09,147
"Hainan",2021-02-09,171
"Hebei",2021-02-09,1316
"Heilongjiang",2021-02-09,1609
"Henan",2021-02-09,1303
"Hong Kong",2021-02-09,10693
"Hubei",2021-02-09,68150
"Hunan",2021-02-09,1033
"Inner Mongolia",2021-02-09,366
"Jiangsu",2021-02-09,703
"Jiangxi",2021-02-09,935
"Jilin",2021-02-09,573
"Liaoning",2021-02-09,402
"Macau",2021-02-09,48
"Ningxia",2021-02-09,75
"Qinghai",2021-02-09,18
"Shaanxi",2021-02-09,543
"Shandong",2021-02-09,867
"Shanghai",2021-02-09,1747
"Shanxi",2021-02-09,239
"Sichuan",2021-02-09,875
"Tianjin",2021-02-09,347
"Tibet",2021-02-09,1
"Xinjiang",2021-02-09,980
"Yunnan",2021-02-09,231
"Zhejiang",2021-02-09,1320
"Anhui",2021-02-10,994
"Beijing",2021-02-10,1046
"Chongqing",2021-02-10,591
"Fujian",2021-02-10,548
"Gansu",2021-02-10,187
"Guangdong",2021-02-10,2152
"Guangxi",2021-02-10,267
"Guizhou",2021-02-10,147
"Hainan",2021-02-10,171
"Hebei",2021-02-10,1316
"Heilongjiang",2021-02-10,1609
"Henan",2021-02-10,1303
"Hong Kong",2021-02-10,10710
